entity_head	relation	entity_tail
m.0dn51p0	2	m.01w70fp
m.0dn51p0	0	m.02713q
m.0dn51p0	1	m.01w70fp
m.0dn51p0	2	m.05mxvym
m.0dn51p0	1	m.05mxvym
m.0dn51p0	2	m.01t_07f
m.0dnwwt8	0	m.0knhk
m.0dnyb4f	0	m.01rbghn
m.0dtps10	0	m.01w5xbs
m.0dv18w_	0	m.03nvk3d
m.0dvn7sq	0	m.04vd2s
m.0dvz3q1	2	m.03cc10s
m.0dvz3q1	0	m.02z4b_8
m.0dy1tx1	0	m.03nvk3d
m.0f2d1tg	0	m.02fwg3
m.0f5222p	0	m.0259r0
m.0f7ccmb	0	m.02r0653
m.0f81x9m	0	m.01qdty_
m.0ft1lbm	0	m.0fr04qf
m.0ftnx3q	0	m.03d_lff
m.0fwyzmc	0	m.0dw4k3f
m.0fzk_j4	0	m.0gb_p_
m.0k1rztr	0	m.0k__hx
m.0l1mvn	1	m.0g5w2zn
m.0l1mvn	2	m.08d3y5
m.0l1mvn	1	m.03yz6xn
m.0l1mvn	2	m.017g21
m.0l1mvn	2	m.01ycfv
m.0l1mvn	0	m.01wv9xn
m.0l1mvn	1	m.01wncz8
m.0l1mvn	1	m.049gs3w
m.0l1mvn	1	m.0nhs2f1
m.0l1mvn	1	m.08d3y5
m.0l1mvn	1	m.0fqb62f
m.0ldr5_	0	m.0kj34
m.0ldr5_	2	m.06zwt3
m.0lj4kr	0	m.01cng
m.0lkm20	1	m.0nhvybq
m.0lkm20	1	m.0fqtztg
m.0lkm20	2	m.07hgm
m.0lkm20	1	m.01wyvt8
m.0lkm20	0	m.07hgm
m.0lkm20	1	m.01vw_b3
m.0lkm20	1	m.01wwm63
m.0lkm20	1	m.06w246
m.0lkm20	1	m.0g5xwqb
m.0llk9s	2	m.094mj0
m.0llk9s	0	m.015df6
m.0lngp2	2	m.070b4
m.0lngp2	2	m.01n_v5
m.0lngp2	1	m.01n_v5
m.0lngp2	0	m.070b4
m.0lngp2	1	m.01wqysx
m.0lngp2	1	m.03f5rt8
m.0lrx70	0	m.0frsw
m.0lrx70	1	m.01wdphl
m.0lrx70	2	m.0frsw
m.0ls_3y	0	m.0m19t
m.0lv37v	0	m.017bv0
m.0lwcdp	0	m.026f8f
m.0lxy8p	1	m.06wj51
m.0lxy8p	1	m.01ww5_r
m.0lxy8p	2	m.011_vg
m.0lxy8p	2	m.06wj51
m.0lxy8p	0	m.011_vg
m.0mg7v0	2	m.012x4t
m.0mg7v0	0	m.012x4t
m.0mgxw0	0	m.09hnb
m.0mgxw0	2	m.09hnb
m.0n2ynp	0	m.03fbq_
m.0nlfg6t	0	m.0105z7j4
m.0nlkc3p	0	m.0bhbt24
m.0nllzf1	0	m.0c3zl14
m.0nmzxmq	0	m.0dmcg5q
m.0nn19hh	0	m.064kp1w
m.0nnfny	0	m.017k0p
m.0nnfny	2	m.01wdn9w
m.0nnfny	1	m.01wdn9w
m.0p4v9j	0	m.01l4g5
m.0pbwyd	0	m.016s8y
m.0q_012	0	m.035t22
m.0qdf2dv	2	m.01s63pg
m.0qdf2dv	2	m.01wjdrm
m.0qdf2dv	2	m.0j2877c
m.0qdf2dv	1	m.0j2877c
m.0qdf2dv	0	m.02ftsl
m.0r2rvt	0	m.0kj34
m.0rh6_0d	0	m.02lx7v
m.0rjc8ll	0	m.05p300p
m.0rtzwb	0	m.01vzl3
m.0s5r4f	0	m.0383y9
m.0s5r4f	2	m.06pdg7
m.0s5r4f	1	m.03f5m7n
m.0s5r4f	2	m.0bnyz8
m.0s5r4f	1	m.03f54ff
m.0s5r4f	1	m.03f5msh
m.0s5r4f	1	m.01wvdk3
m.0vpzzm	0	m.016ptc
m.0w0r4r	0	m.01yybl
m.0w6xv3y	0	m.0v__hmc
m.0w8p3zf	2	m.01w5n51
m.0w8p3zf	2	m.019tlp
m.0w8p3zf	1	m.012jjgjb
m.0w8p3zf	0	m.01w5n51
m.0w8p3zf	1	m.0nhd2g_
m.0wl_7cs	0	m.02qrljl
m.0wvgvs	0	m.016ntp
m.0ybjqn8	0	m.045wvq
m.0137rpk	2	m.02vr7
m.0137rpk	0	m.07hrx
m.013h9wg	0	m.06p03s
m.014vdj2	0	m.06lxn
m.017_0_0	0	m.02t5f3
m.018g_z8	0	m.0frrpd
m.019h6g1	0	m.03y2lh
m.01d26s4	0	m.01rkx5m
m.0_f49hy	1	m.0101rtkq
m.0_f49hy	1	m.0nhqp76
m.0_f49hy	2	m.02rfgky
m.0_f49hy	2	m.0412f5y
m.0_f49hy	0	m.01wj18h
m.0_f49hy	2	m.0ds31l7
m.0_f49hy	2	m.01wj18h
m.0dmphpy	0	m.01l_b_5
m.0dmv976	0	m.0dmv97h
m.0dplyld	0	m.01n6vf0
m.0dq4y_v	0	m.02fw4x
m.0dxvh3g	2	m.03f7chl
m.0dxvh3g	0	m.03f7chl
m.0f0xkvk	0	m.06r8k_
m.0f570ry	0	m.0khth
m.0f8d6vd	0	m.01vs4f3
m.0fqzxrf	0	m.07kht64
m.0fr05j3	0	m.0fph3f0
m.0frlk_5	2	m.01wvtmf
m.0frlk_5	2	m.05pt49k
m.0frlk_5	0	m.0dnk3ml
m.0g70qwq	0	m.01t1cps
m.0gb776v	0	m.015df6
m.0gdx7nq	2	m.01vtxkw
m.0gdx7nq	0	m.05f9qdc
m.0j6q39s	0	m.01vsnff
m.0lg5r9	0	m.02whj
m.0lk4_5	0	m.0b1hw
m.0ls4q1	0	m.0153nq
m.0ly69n	2	m.01vtw8_
m.0ly69n	1	m.03f1k29
m.0ly69n	2	m.03fbc
m.0ly69n	2	m.03f1s68
m.0ly69n	1	m.03f1s68
m.0ly69n	2	m.03f1k29
m.0ly69n	0	m.03fbc
m.0m03wb	0	m.04n7j1
m.0m73c4	0	m.0jrcj
m.0mdbrq	0	m.016cw8
m.0mvkjp	0	m.01467z
m.0nkz1y8	0	m.01wvn2r
m.0nkz1y8	2	m.01wvn2r
m.0nljfws	0	m.01386_
m.0nm9f_h	0	m.08dryq
m.0nnbfxv	0	m.0h2426s
m.0q724w_	0	m.01vz71j
m.0rgchj3	0	m.0gy1w2q
m.0rk_y7s	0	m.0dxh9dp
m.0rnfk6	0	m.01hnvx9
m.0ryrpz	0	m.03l_rk
m.0tmny1p	0	m.04tv80
m.0v9z88	0	m.05d3p_
m.0wjd342	0	m.03y2lh
m.0wsyt2q	0	m.01qdty_
m.0x0rgq	0	m.0286p5
m.0xslv2	0	m.01ryjcc
m.0xt0l6	0	m.02h18k
m.0y5mdx7	2	m.09mnc1
m.0y5mdx7	0	m.03j24kf
m.0y7_36r	0	m.01q0r40
m.0yc1kcl	0	m.0jt76bd
m.0123pcp	0	m.01pnp9
m.012pyp3	0	m.01tswm
m.017bqkn	0	m.011hdn
m.0_lyh4	2	m.03f5vc1
m.0_lyh4	0	m.02vnpv
m.0_lyh4	2	m.02vnpv
m.0_t80lr	0	m.04f4zjq
m.0dnh7w5	0	m.03j02f2
m.0dr6_zy	0	m.03xmwy2
m.0dr8qpv	0	m.01l_b_5
m.0dv820k	0	m.02t5f3
m.0dy1txw	0	m.03nvk3d
m.0f1dwpd	0	m.02pn56r
m.0f3128z	0	m.0dnq1kh
m.0f6rs42	0	m.01k2vxr
m.0ftgsg9	0	m.0fqkyby
m.0fv4ldm	0	m.0f56__6
m.0fvs0tz	0	m.06mt91
m.0g0wqmf	0	m.02pjkcb
m.0g6hv9x	0	m.02p742
m.0k1h1sg	0	m.0150t6
m.0l8c38	0	m.038wm2
m.0ld_v8	2	m.06dk_
m.0ld_v8	2	m.0b1qlm
m.0ld_v8	0	m.06dk_
m.0m1b43	0	m.02cf3g
m.0m4lqz	0	m.01516r
m.0ms4fd	0	m.0jltp
m.0mvctc	0	m.01p6k1
m.0mvctc	1	m.0nh9fpv
m.0mvflx	0	m.06dg1f
m.0nd5h2	0	m.0mbdp
m.0nml7r1	0	m.064ntxz
m.0nnfp4	0	m.017k0p
m.0nnfp4	1	m.01wdn9w
m.0nnfp4	2	m.01wdn9w
m.0nngf8g	0	m.0nhybc2
m.0nnp9x7	0	m.04c63x
m.0nnp9x7	0	m.0rqqygl
m.0nnrd4k	0	m.080924f
m.0nnrv4_	0	m.0b8_qc
m.0nry_w	0	m.01t9n6
m.0nwzz5	2	m.04g306
m.0nwzz5	0	m.02flsp
m.0pfdph	0	m.0lgm5
m.0q0_xn	0	m.04rv5
m.0qgb_y	0	m.01bg09
m.0qgks1	0	m.01w8n89
m.0qpv5g	0	m.0jvy1
m.0rjphty	0	m.03j0779
m.0rx3gy	0	m.03t0g5
m.0sk2wnf	0	m.0drg6x8
m.0vpnfr	0	m.02msbh
m.0wj4f9g	0	m.02r132v
m.0wj9tlj	0	m.01tc9r
m.0wj9tlj	2	m.01tc9r
m.0xg9bcy	0	m.0gb_p_
m.0xxwgl	0	m.03r9ql
m.0y33ml	0	m.01tswm
m.0y8zxyf	0	m.0hzhwl6
m.0yfp_h	1	m.049fn71
m.0yfp_h	0	m.02k5sc
m.0yfp_h	1	m.01lyhzn
m.0yfp_h	2	m.01vz82b
m.0yfp_h	1	m.049gxpb
m.0yhkrl	0	m.0f799
m.0yjc4n	0	m.04jcm4
m.010mbw8	0	m.01727v
m.012dx_r	0	m.03vhvp
m.012l9vv	0	m.04n5n5
m.014_6cb	1	m.0nhq62y
m.014_6cb	1	m.0g6z8jt
m.014_6cb	1	m.0nhd3r0
m.014_6cb	1	m.0fvg7kp
m.014_6cb	1	m.0nhtsy8
m.014_6cb	2	m.01w9k25
m.014_6cb	1	m.0nhy577
m.014_6cb	1	m.0fqtzr8
m.014_6cb	1	m.0g6311x
m.014_6cb	0	m.02l840
m.014_6cb	1	m.0frh6c4
m.014_6cb	1	m.0g6311_
m.014_6cb	1	m.0frh6c7
m.014_6cb	1	m.0g5xwq2
m.014ltrv	2	m.09v35dl
m.014ltrv	0	m.01rqj6
m.014ltrv	1	m.0zmt4df
m.014ltrv	1	m.0q94v_n
m.017jctc	0	m.02t3ln
m.017jctc	1	m.03f20x9
m.017jctc	2	m.0dndbk
m.017jctc	1	m.01wmjbb
m.017jctc	1	m.01vt4sv
m.017jctc	2	m.01vt4sv
m.01bc4yr	0	m.031csp
m.023rmrz	0	m.011kyp
m.0dmb1yk	0	m.03f706b
m.0dmglmm	0	m.0c752b
m.0dnsty6	0	m.01n56mr
m.0dq401b	0	m.04cfdk
m.0dqz85y	0	m.02h18k
m.0dt9_50	0	m.07mvp
m.0dwd5w2	0	m.03f785z
m.0dy6sh9	0	m.030w0v
m.0dy6sh9	1	m.01wvwzy
m.0dy6sh9	2	m.01mzs28
m.0dy6sh9	2	m.05b1djb
m.0dzzbfg	0	m.047pg_
m.0f26vty	0	m.0f98x6
m.0f5xknd	0	m.03qyk1
m.0f7ynx4	0	m.084d56
m.0f80z_h	0	m.017lb_
m.0f80z_h	2	m.01wvtmf
m.0f95wt3	0	m.01qd53q
m.0fr7zkq	0	m.055t63
m.0fy4q32	0	m.0234cc
m.0fyz20z	0	m.01vsxdm
m.0g8rymy	0	m.03j0k31
m.0l1ftc	2	m.017m7n
m.0l1ftc	0	m.017m7n
m.0l1mq1	0	m.0134pk
m.0l_3f9	2	m.01wj18h
m.0l_3f9	1	m.0qc53v3
m.0l_3f9	0	m.01wj18h
m.0l_3f9	1	m.01w73ck
m.0l_3f9	1	m.067z59
m.0l_3f9	1	m.01wsvml
m.0l_3f9	1	m.05b9tv2
m.0l_3f9	1	m.0qb59cb
m.0l_3f9	2	m.0pd2tdv
m.0l_3f9	1	m.01wv4pk
m.0lgd7_	2	m.017j6
m.0lgd7_	2	m.096sdj
m.0lgd7_	1	m.096sdj
m.0lgd7_	0	m.017j6
m.0ltfxn	0	m.01l64nh
m.0ltfxn	2	m.01l64nh
m.0lx5jr	0	m.0150jk
m.0lyljp	0	m.0k60
m.0lyljp	2	m.0k60
m.0m6v73	0	m.0l34z
m.0m_7dd	2	m.0gt_k
m.0m_7dd	0	m.06lxn
m.0mj6l5	0	m.01k9syy
m.0mjj78	0	m.01rqb1
m.0nl_mgr	0	m.02r3zy
m.0nmzkvb	0	m.0nhybc2
m.0p6qqv	0	m.0lb_3
m.0p8q96	0	m.01yybl
m.0qfty67	0	m.0jt6vts
m.0qpk0s	0	m.01jcxwp
m.0r5kzh	2	m.070b4
m.0r5kzh	1	m.01n_v5
m.0r5kzh	2	m.01n_v5
m.0r5kzh	1	m.03f5rt8
m.0r5kzh	0	m.070b4
m.0r5kzh	1	m.01wqysx
m.0rf00mp	0	m.055kfg
m.0rf0m9p	0	m.0dph5z
m.0rkpy87	1	m.011d4c2m
m.0rkpy87	0	m.05c3xlm
m.0rkpy87	2	m.01qjt9x
m.0rqjkx5	0	m.01wsfk
m.0ts55b	0	m.0kx3c
m.0vcfms	1	m.0qgws38
m.0vcfms	1	m.01wl8mc
m.0vcfms	2	m.01wck3s
m.0vcfms	1	m.0nhrghk
m.0vcfms	0	m.01gtx7
m.0vcfms	1	m.0f494ph
m.0vcfms	1	m.01w_jjx
m.0vcfms	1	m.01vxjxd
m.0wk0xl0	0	m.0g5swcd
m.0wvcfd	0	m.01jt3yx
m.0wvcfd	1	m.02qwjn7
m.0wvcfd	2	m.03j2nq_
m.0zbqy_	2	m.01vsy7t
m.0zbqy_	0	m.01vsy7t
m.0zbqy_	2	m.0389k0
m.010ws7l	0	m.0dr5zn6
m.011_v3n	0	m.02vs9b
m.011fdy3	0	m.02s3w9
m.011h03_	0	m.06ybyy
m.0125y18	2	m.019389
m.0125y18	0	m.07r1_
m.0125y18	2	m.01vtxkw
m.014qzhz	0	m.05jj6d
m.016l7y0	0	m.01w3hcc
m.017c081	2	m.03cc10s
m.017c081	0	m.05q_9w
m.018ftjg	0	m.06kw7z
m.018n1n_	0	m.01np33s
m.019ds0b	0	m.01s6jrp
m.019llpz	0	m.03j02dy
m.01cz_6s	0	m.044mtq
m.01d9_w4	0	m.01dpp7
m.023hy4r	0	m.0f6lx
m.0dn0qgz	1	m.03f64n8
m.0dn0qgz	1	m.03f1z4d
m.0dn0qgz	2	m.07__cy
m.0dn0qgz	2	m.01vz1g4
m.0dn0qgz	1	m.03f64j5
m.0dn0qgz	0	m.012yv4
m.0dn0qgz	2	m.03f64jh
m.0dql0hw	0	m.025sqb0
m.0dr5ldt	0	m.04jlbk8
m.0dr92l5	2	m.01wby4t
m.0dr92l5	1	m.01vsgl0
m.0dr92l5	1	m.01vsggv
m.0dr92l5	1	m.01wdsk5
m.0dr92l5	1	m.01wby4t
m.0dr92l5	1	m.0nhq6n2
m.0dr92l5	2	m.03fs0m
m.0dr92l5	1	m.01wby43
m.0dr92l5	0	m.03fs0m
m.0drg1dd	0	m.03j17x0
m.0dv3t0l	0	m.0dn3dkr
m.0dvzjwm	0	m.02t388
m.0dxy3_l	0	m.04jx6c
m.0f3fhyr	0	m.05k7l0
m.0f443lq	0	m.03f70p7
m.0fs386y	0	m.03f71d7
m.0ft83tp	0	m.01vsy3q
m.0fxgh7b	0	m.03b588
m.0lm5xf	0	m.01jcxwp
m.0ln8hk	0	m.07hgm
m.0ln8hk	2	m.018x3
m.0ln8hk	2	m.07hgm
m.0m02x8	0	m.01j5yf
m.0m0cdv	0	m.0dtn7
m.0m45n1	0	m.05xq9
m.0m8vs7	0	m.0frsw
m.0m8vs7	2	m.0frsw
m.0m8vs7	1	m.01wdphl
m.0mfgmy	0	m.014_xj
m.0n9rks	0	m.01467z
m.0n9rks	2	m.02pw61
m.0n9rks	1	m.02pw61
m.0n9rks	1	m.03f1441
m.0nkqcv	0	m.01403_
m.0nkqcv	2	m.05s1vn
m.0nlpql	0	m.01195m
m.0nlq8f1	0	m.09gfmh5
m.0nlq8f1	0	m.0h20y_m
m.0nmd392	0	m.017j6
m.0nmd392	2	m.017j6
m.0nn9zy3	0	m.024jtw
m.0q6xjm	2	m.01v_j0d
m.0q6xjm	0	m.0232lm
m.0q6xjm	2	m.01vx62c
m.0q6xjm	2	m.01v_j03
m.0q6xjm	2	m.0232lm
m.0q6xjm	2	m.01v_j13
m.0q6xjm	2	m.01v_j1c
m.0rfnlsz	0	m.0fqd1zl
m.0rj87y	0	m.02gpsh
m.0sk07xj	0	m.0g9x698
m.0sl1cc1	1	m.0h257gx
m.0sl1cc1	2	m.05l2y3
m.0sl1cc1	2	m.052z_y
m.0sl1cc1	0	m.052z_y
m.0sl1cc1	2	m.0_6pp__
m.0sl1cc1	1	m.0_6pp__
m.0snr1zw	0	m.0drg6x8
m.0trx268	0	m.0cz8yr5
m.0trx268	2	m.0c7mk5
m.0trx268	0	m.0g8vt_1
m.0tsywx	0	m.0234cc
m.0vghdm	0	m.02k180
m.0wyqxr	0	m.03f0fnk
m.0x0mjh	1	m.01wj6ls
m.0x0mjh	0	m.026vp
m.0x0mjh	1	m.01wj697
m.0x0mjh	2	m.03f0db4
m.0y6lnz	2	m.066dc1
m.0y6lnz	1	m.0qc4mdn
m.0y6lnz	0	m.0dvqq
m.0y6lnz	2	m.0dvqq
m.0zsb8l	0	m.0g_g2
m.0zy0t0	0	m.02g47l
m.010x32j	0	m.0bfcgc
m.010x32j	2	m.089l5f
m.012fxs1	0	m.01vrt_c
m.012fxs1	2	m.05cq5r
m.0142pv6	0	m.03r97p
m.015f6f1	0	m.02l9tm
m.015njkf	0	m.02cpp
m.015sl22	0	m.01s4kv_
m.0162427	0	m.01cqph
m.018dpwp	0	m.08ztpc
m.01dby9r	0	m.01rsx9f
m.01dhy37	0	m.01qd53q
m.0d_w8rn	0	m.03h_fk5
m.0dq13hy	0	m.0c6dlv
m.0ds65dm	0	m.02cl_7
m.0dzzbg7	0	m.047pg_
m.0f0wnmk	2	m.03hzpqw
m.0f0wnmk	0	m.025xh6t
m.0f0wnmk	2	m.025xh6t
m.0f7jll6	0	m.01rbghn
m.0fb049x	0	m.01mn682
m.0fdnxrt	0	m.068jz1
m.0fqghmt	0	m.0mzml
m.0fqghmt	2	m.0mzml
m.0fqhb82	0	m.03fbc
m.0fsd1sp	0	m.01vsgrn
m.0fv2cfd	0	m.0fqdytc
m.0fycphj	0	m.0prx6
m.0fycphj	2	m.01vrxkb
m.0fycphj	2	m.0809tj6
m.0fzs16b	0	m.0gb_p_
m.0g6n377	2	m.057hfj
m.0g6n377	2	m.01wvqzb
m.0g6n377	0	m.057hfj
m.0jxl55q	0	m.07r1_
m.0khr11x	0	m.01vrncs
m.0l1wf4	0	m.07m7k
m.0lln75	0	m.017fhk
m.0lntsk	0	m.046p9
m.0lqk9l	0	m.03hpsf
m.0lqk9l	1	m.03hpsf
m.0lw1s0	0	m.09jvl
m.0lwt8j	2	m.04xk3w
m.0lwt8j	0	m.0197vy
m.0m6ptl	0	m.03j6sw
m.0mbtm9	0	m.01j34d
m.0mptcm	0	m.05841
m.0mptcm	2	m.02py1w3
m.0mptcm	1	m.01wyyb9
m.0mz7tb	0	m.011kc9
m.0nlmh5f	0	m.0bbwbsx
m.0nm_ggc	0	m.0fsyx
m.0nn3vgn	0	m.01qh7_x
m.0nndzhy	0	m.06w1yhs
m.0np1wwv	0	m.05k7l0
m.0nwls4	0	m.01jmc1
m.0pn3hd	0	m.01wj18h
m.0pn3hd	2	m.0g6f6h6
m.0pn3hd	2	m.0pd2tdv
m.0pn3hd	2	m.01wj18h
m.0q682s	0	m.01l3bjd
m.0q682s	2	m.01vryls
m.0q682s	2	m.0h4n8g7
m.0q6yktv	0	m.0gtwg_k
m.0qdblbm	0	m.01k021
m.0qff0y	0	m.05b2kp
m.0qftf9	0	m.079df
m.0rdcv9y	0	m.0hgnw__
m.0rkmky	0	m.02dzcv
m.0rkvvp	2	m.024bwn
m.0rkvvp	0	m.07lff
m.0sf9ll	0	m.01pqv9r
m.0sgz9jn	0	m.01w4yj2
m.0sml6cb	0	m.01w83zq
m.0twsw7	2	m.01vzpqh
m.0twsw7	0	m.01q272l
m.0v0b17r	0	m.0n52b54
m.0v0b17r	1	m.0y217nm
m.0v0b17r	2	m.0q6qp60
m.0v0b17r	2	m.0x7rrbm
m.0v12hj	0	m.02_c34
m.0v12hj	1	m.01v_hy5
m.0v_hg4v	0	m.0285hlr
m.0vc77wp	0	m.089pg7
m.0vgxm7	0	m.0244r8
m.0vgxm7	0	m.01nc3rh
m.0vgxm7	0	m.0150t6
m.0w7nm4	0	m.01qdty_
m.0y4z9p9	0	m.0hr95yw
m.0112myx	0	m.01t9n6
m.0134txv	2	m.05fk9n
m.0134txv	1	m.01wwcjq
m.0134txv	2	m.016fhp
m.0134txv	1	m.01wrn5n
m.0134txv	0	m.017_hq
m.0134txv	1	m.01wwcf4
m.0134txv	1	m.01wwcgw
m.0134txv	1	m.01wwcjz
m.0138fy4	0	m.0p19t
m.0139rkk	0	m.0jg77
m.0146h0s	0	m.0mmhn
m.014fj66	0	m.0krgf
m.015j6_y	0	m.0163j_
m.017bqkw	0	m.011hdn
m.01974zx	0	m.013ps1
m.019y7jm	2	m.083dgs
m.019y7jm	0	m.083dgs
m.019y7jm	1	m.0b3wr_
m.019y7jm	2	m.0b3wr_
m.019y7jm	1	m.0nhs4kx
m.01bc18h	2	m.01vt09t
m.01bc18h	0	m.01j4ls
m.01bfwvv	0	m.01q6mnz
m.01c6b2w	2	m.012y93
m.01c6b2w	2	m.03f7x9w
m.01c6b2w	1	m.03f7x9w
m.01c6b2w	1	m.03f7x5_
m.01c6b2w	1	m.0nhw9hv
m.01c6b2w	0	m.044cyx
m.01c6b2w	1	m.012y93
m.01cxr8f	0	m.015_8p
m.01df617	0	m.06h959
m.01f4zdr	0	m.02rrlv
m.01f7097	0	m.03t50r
m.0_npx8	0	m.06br6t
m.0_td70	0	m.016j7m
m.0_td70	2	m.07g8lv
m.0_td70	2	m.05t1v0
m.0dm7tg2	0	m.013rds
m.0dmgn7k	0	m.01pq5j7
m.0dmgn7k	2	m.0892sx
m.0dqkf8j	0	m.01psg8m
m.0dv3rrm	0	m.04q9ld
m.0dv3rrm	2	m.03f661g
m.0dy_x65	0	m.04n2vgk
m.0f5yx9n	0	m.06mj4
m.0ff6sh5	1	m.0fq_ls8
m.0ff6sh5	1	m.0bwhgv8
m.0ff6sh5	1	m.0dpkj6b
m.0ff6sh5	0	m.03f5tvj
m.0ff6sh5	2	m.0bwhgv8
m.0ff6sh5	1	m.049fbx4
m.0ff6sh5	1	m.0nhq2jt
m.0ff6sh5	1	m.0g5yzkx
m.0frsvlc	0	m.0cm0bh
m.0fsmjs1	2	m.06p8bj
m.0fsmjs1	0	m.01qz2j
m.0ftzp4g	0	m.01j34d
m.0fwf_c9	0	m.03bxwtd
m.0fwf_c9	0	m.05ms8xl
m.0fwk1l3	0	m.058yxt
m.0fz3bmg	0	m.02vqmgl
m.0fzcmwy	0	m.0g575fd
m.0g65cv3	0	m.0g65cv6
m.0g6g449	0	m.01p6pwd
m.0lcmqb	0	m.03y9r5
m.0lhcvr	2	m.0m2l9
m.0lhcvr	2	m.01wr03_
m.0lhcvr	0	m.0m2l9
m.0ly4cj	0	m.053yx
m.0m73hj	0	m.05nmwg
m.0msncr	0	m.02whj
m.0nky8g_	0	m.03hmh_
m.0nm5y_8	0	m.01rz6wq
m.0nmtjdw	2	m.0bmhd90
m.0nmtjdw	0	m.0bmhd90
m.0nn1256	0	m.05nxhp
m.0nn6t7h	0	m.0dxh9dp
m.0nnbkhk	0	m.0271cct
m.0nnthk0	0	m.0c01jn2
m.0nnz0yt	0	m.03j2scf
m.0np1hxw	0	m.0dpc4x3
m.0nt1xz	0	m.01jm1t
m.0pgsrs	0	m.012vd6
m.0q0848	0	m.04qzm
m.0q0848	2	m.04qzm
m.0q0848	1	m.0sgz5p3
m.0q0848	2	m.06wj51
m.0q0848	1	m.03f44j3
m.0q0848	1	m.01w_jjm
m.0q0rmz	0	m.01_wfj
m.0q_t8h	0	m.012lfr
m.0qgkr5	0	m.01w8n89
m.0rf41c1	0	m.0gd9524
m.0rf51zj	2	m.02zhp0
m.0rf51zj	2	m.06_wlfw
m.0rf51zj	0	m.09jm8
m.0rh_gd	0	m.014_xj
m.0sjjs9v	0	m.032w2k
m.0sn786m	0	m.06wb9m1
m.0tq981f	0	m.03j1w6z
m.0v8l0r	2	m.03f1sw3
m.0v8l0r	2	m.01vsgrn
m.0v8l0r	2	m.03f7fqd
m.0v8l0r	0	m.01vsgrn
m.0vgjxr	0	m.028cgfw
m.0vgjxr	2	m.01kpv04
m.0x3h_z	0	m.032pmw
m.0y92xfs	0	m.0c00chy
m.0y9zp0w	0	m.0crdtjw
m.0y9zp0w	0	m.0g588b7
m.0ycgsfp	0	m.0nhcsxb
m.0zsjp7x	0	m.065zzmh
m.0zsjp7x	2	m.049frft
m.011l64m	0	m.01kmlr1
m.012x703	0	m.02ftsl
m.015w5ff	0	m.0153nq
m.016_q9k	0	m.016m5c
m.018_4yy	0	m.03n5x3
m.01b33yl	0	m.015j4v
m.01c0dz4	0	m.01pxczv
m.01dbkw3	0	m.0234cc
m.0dn5n76	0	m.026wj10
m.0dn5n76	0	m.01wvmjz
m.0dncvd8	0	m.0285hlr
m.0dpg9jf	0	m.058yxt
m.0dqf0sz	1	m.01wqt6c
m.0dqf0sz	2	m.04nlzl
m.0dqf0sz	2	m.02mlhk
m.0dqf0sz	2	m.01tf9n8
m.0dqf0sz	2	m.01wqt6c
m.0dqf0sz	0	m.02mlhk
m.0dr2gl_	0	m.01w5xbs
m.0dsg7tg	0	m.05zjkch
m.0dvkhwt	0	m.0463nt3
m.0dxzs2t	0	m.06zqwdm
m.0f0d5h4	0	m.058yxt
m.0f46b_4	0	m.01v1yxd
m.0fb1q_3	0	m.04gv2ts
m.0fc15kd	1	m.01w4qjp
m.0fc15kd	0	m.094qh
m.0fc15kd	2	m.047xtd
m.0frrmc1	0	m.06tncy
m.0fsh6qm	0	m.01ntlfm
m.0fsxr6l	0	m.09n79j
m.0ftm9q_	0	m.04q785r
m.0fwsgnt	0	m.02r0nr_
m.0fxhvxr	0	m.01syljs
m.0fxr3sf	1	m.011tq3th
m.0fxr3sf	2	m.03qp2ml
m.0fxr3sf	1	m.011th2r7
m.0fxr3sf	0	m.03ks26
m.0fxrjrq	0	m.08hfg6
m.0fyk55c	0	m.0838y
m.0j76cdl	0	m.01r_ttw
m.0jxkyps	0	m.06w2sn5
m.0k2cb01	0	m.04mzz43
m.0k2cb01	2	m.0sggyy8
m.0k2cb01	2	m.05zyjk2
m.0l6v28	0	m.0p4_x
m.0lhmm0	1	m.01qjrns
m.0lhmm0	2	m.07d63w
m.0lhmm0	0	m.07h76
m.0lhsfx	2	m.012lj1
m.0lhsfx	2	m.017j6
m.0lhsfx	0	m.017j6
m.0lhz7m	0	m.0m2l9
m.0lhz7m	2	m.0bc6w9
m.0lhz7m	2	m.0m2l9
m.0ljhbq	0	m.01467z
m.0llg16	0	m.017j6
m.0llg16	1	m.03f0v91
m.0llg16	2	m.017j6
m.0llg16	2	m.023p29
m.0lq_k0	0	m.01t9n6
m.0lr58_	2	m.0cfgd
m.0lr58_	0	m.0cfgd
m.0lvmrl	0	m.0f80h
m.0m2n24	0	m.01fchy
m.0m2wbf	2	m.01mzvc
m.0m2wbf	0	m.06lxn
m.0m3yy2	0	m.01j940s
m.0nmy7vf	0	m.0dsrs3
m.0nnxk82	0	m.0fqf4q2
m.0nw2d0	2	m.015x1f
m.0nw2d0	0	m.015x1f
m.0nw2d0	1	m.0sgzf41
m.0q5rgx2	0	m.0j43hbw
m.0q9c00k	0	m.0q94vj7
m.0qbcj51	2	m.0g50xs0
m.0qbcj51	0	m.0g65jg8
m.0qbcj51	1	m.0h55618
m.0qbd6y3	2	m.01qjt9x
m.0qbd6y3	0	m.05c3xlm
m.0qbd6y3	1	m.011d4c2m
m.0qcn29	0	m.01m_y_g
